AC,priority,label-val,between_connectivity,cluster
Q58T89,False,22,0,1.0
Q17RY6,False,10,0,2.0
Q94AX3,False,17,0,1.0
O95867,False,3,0,2.0
Q95237,False,20,0,0.0
F4I082,False,3,0,4.0
P0DP62,False,3,0,2.0
I0DEB5,False,19,0,4.0
P26886,False,46,0,2.0
B2RHG4,False,29,0,4.0
P00630,False,41,0,1.0
Q58T92,False,22,0,1.0
Q1HA14,False,49,0,4.0
Q5H8A3,False,49,0,4.0
I0DEB4,False,19,0,4.0
Q99PJ0,False,11,0,1.0
Q8NXI6,False,25,0,3.0
P0C201,False,32,0,3.0
O08957,False,10,0,3.0
P55807,False,4,0,4.0
P86442,False,47,0,0.0
Q52FS9,False,6,0,1.0
Q98892,False,11,0,1.0
Q8T6Z0,False,24,0,0.0
C0HK01,False,22,0,3.0
C0HJZ6,False,22,0,3.0
P53346,False,33,0,1.0
Q5K0D6,False,43,0,4.0
Q9U654,False,22,0,4.0
P18513,False,22,0,4.0
A0A125S9F3,False,25,0,2.0
Q9XZK9,False,22,0,4.0
Q3YEF8,False,22,0,2.0
P24160,False,22,0,2.0
Q5K0C9,False,46,0,4.0
Q9ES87,False,46,0,0.0
P15743,False,10,0,3.0
A1SK13,False,34,0,3.0
Q55GJ6,False,34,0,2.0
A4QK85,False,26,0,4.0
Q7DLS1,False,34,0,4.0
O35523,False,34,0,2.0
A4QL15,False,37,0,1.0
Q8BG41,False,34,0,3.0
P56778,False,37,0,1.0
P10774,False,10,0,2.0
Q5H8A1,False,49,0,4.0
Q5H8A2,False,49,0,4.0
Q9BP86,False,46,0,4.0
P0C8V8,False,40,0,4.0
P69763,False,22,0,4.0
P0C904,False,46,0,4.0
P69757,False,22,0,4.0
P02820,False,25,0,0.0
P01299,False,22,0,0.0
P86546,False,25,0,0.0
P02822,False,27,0,0.0
Q9PUH3,False,25,0,2.0
Q4YSU6,False,10,0,3.0
P0DKU2,False,9,0,1.0
C1JAR9,False,3,0,2.0
P19000,False,6,0,2.0
P49472,False,34,0,1.0
Q68S23,False,37,0,0.0
P06413,False,37,0,1.0
P04089,False,18,0,3.0
P22398,False,17,0,0.0
Q09MJ5,False,37,0,0.0
P58273,False,37,0,0.0
O13318,False,3,0,0.0
Q1XDD1,False,34,0,1.0
P58583,False,18,0,4.0
Q97AZ7,False,34,0,1.0
Q33282,False,26,0,4.0
A4QKA1,False,37,0,1.0
P15783,False,17,0,0.0
B1NWE6,False,37,0,1.0
B1NWD0,False,26,0,4.0
P56626,False,23,0,3.0
A6MWS7,False,22,0,3.0
P11885,False,22,0,0.0
P82319,False,46,0,2.0
P10891,False,26,0,4.0
Q29125,False,25,0,3.0
P45781,False,17,0,3.0
Q23212,False,48,0,0.0
Q9S0W8,False,28,0,3.0
A6L3B5,False,10,0,4.0
D2DGD3,False,14,0,4.0
P97280,False,10,0,0.0
A7X149,False,17,0,4.0
O88310,False,3,0,2.0
P59888,False,7,0,1.0
P01313,False,22,0,4.0
P17715,False,22,0,4.0
Q2PAY4,False,9,0,3.0
Q95JC3,False,10,0,3.0
B3EWF3,False,3,0,3.0
Q9VV72,False,10,0,0.0
P9WIN7,False,23,0,2.0
P83493,False,20,0,1.0
Q03644,False,11,0,3.0
P04934,False,3,0,1.0
Q03180,False,30,0,2.0
P29430,False,17,0,1.0
Q85BB6,False,37,0,0.0
P20618,False,17,0,3.0
P28076,False,34,0,2.0
A5UM14,False,34,0,1.0
P18290,False,26,0,4.0
P93395,False,34,0,2.0
O35521,False,34,0,2.0
Q09X37,False,26,0,4.0
Q9SZG4,False,8,0,1.0
O81003,False,24,0,1.0
P69564,False,26,0,4.0
Q5A5U4,False,10,0,0.0
P28173,False,42,0,3.0
Q1EN14,False,22,0,3.0
Q2PMS6,False,37,0,0.0
C9REN7,False,34,0,1.0
A4QJJ5,False,37,0,1.0
Q9V0N9,False,34,0,1.0
P69557,False,26,0,4.0
C5A7L1,False,34,0,1.0
A4QJS9,False,37,0,1.0
Q9SIU6,False,7,0,1.0
O49320,False,20,0,1.0
Q6NME6,False,18,0,1.0
Q9SRY3,False,18,0,1.0
Q9MA62,False,18,0,1.0
Q9LK37,False,3,0,1.0
Q9LH43,False,28,0,1.0
Q2HIM9,False,18,0,1.0
O23262,False,28,0,1.0
Q8L9P8,False,18,0,1.0
Q9FZA0,False,12,0,1.0
P00796,False,10,0,1.0
Q9TSZ1,False,29,0,1.0
Q6DYE7,False,29,0,1.0
P80196,False,17,0,2.0
P12661,False,26,0,1.0
P55206,False,14,0,0.0
P23582,False,14,0,0.0
A1X8B9,False,4,0,2.0
Q9ULZ1,False,33,0,3.0
Q9TUI9,False,33,0,3.0
A9UGV5,False,28,0,3.0
P32470,False,26,0,0.0
Q6VU70,False,30,0,4.0
Q36918,False,17,0,4.0
P10810,False,11,0,3.0
P05315,False,11,0,3.0
Q05031,False,10,0,0.0
F6JWV1,False,35,0,2.0
F6JWV3,False,35,0,2.0
P0DM34,False,15,0,2.0
P50144,False,49,0,3.0
P21819,False,48,0,2.0
Q8AVA3,False,10,0,0.0
E1AXF6,False,22,0,3.0
E1B243,False,22,0,3.0
A0A1P8NVS8,False,3,0,2.0
X5IFY8,False,27,0,2.0
P62531,False,40,0,0.0
A4X3P0,False,34,0,3.0
Q0DAS9,False,28,0,2.0
A4QJI0,False,26,0,4.0
P28073,False,34,0,2.0
A6MMU0,False,37,0,1.0
A7Y3C5,False,37,0,1.0
A6MWS9,False,22,0,3.0
P55214,False,18,0,0.0
O35397,False,18,0,0.0
Q9WVJ3,False,10,0,1.0
Q14790,False,28,0,4.0
P0CS83,False,30,0,1.0
P55865,False,27,0,0.0
P26741,False,22,0,4.0
P51641,False,17,0,1.0
Q1RF98,False,18,0,3.0
Q29CA0,False,48,0,4.0
P32623,False,11,0,4.0
P0C250,False,10,0,2.0
C0HKU0,False,19,0,4.0
Q16553,False,29,0,2.0
Q9Z1Q4,False,3,0,2.0
H3BJG9,False,3,0,2.0
Q2PE59,False,7,0,1.0
P01522,False,4,0,4.0
P00597,False,7,0,2.0
Q99320,False,11,0,3.0
Q61468,False,29,0,0.0
P0C905,False,4,0,4.0
Q2I2R0,False,10,0,4.0
Q9BPA2,False,14,0,4.0
Q4Z4D2,False,28,0,3.0
Q9IB75,False,25,0,1.0
F7UI86,False,22,0,3.0
P85883,False,22,0,3.0
Q8WI34,False,37,0,0.0
P12163,False,37,0,0.0
P0DJ03,False,19,0,4.0
Q60I18,False,28,0,2.0
P68407,False,19,0,3.0
P04932,False,3,0,1.0
B0BK71,False,6,0,1.0
P0CX80,False,17,0,1.0
Q4PLJ0,False,10,0,3.0
P0C0P5,False,22,0,1.0
Q2KIC6,False,10,0,3.0
Q9Y2I2,False,3,0,3.0
O94183,False,28,0,1.0
C0HK00,False,22,0,3.0
P55790,False,40,0,0.0
Q9BPC8,False,43,0,2.0
G1AS73,False,4,0,2.0
P23603,False,30,0,0.0
P0C8V7,False,22,0,4.0
P26758,False,30,0,0.0
P58913,False,14,0,4.0
Q5K0C5,False,46,0,4.0
Q60136,False,3,0,3.0
Q9PUH0,False,25,0,2.0
A2T6K4,False,25,0,0.0
Q800Y1,False,18,0,0.0
P11159,False,9,0,0.0
Q8UW30,False,25,0,2.0
P48144,False,49,0,4.0
Q8UUI4,False,6,0,2.0
Q9I847,False,6,0,2.0
P9WEW6,False,2,0,0.0
Q6EAN6,False,17,0,2.0
P30811,False,25,0,2.0
Q16651,False,4,0,0.0
Q8MA00,False,37,0,0.0
Q3BAQ9,False,37,0,0.0
Q6NPN4,False,10,0,4.0
A0A0B5AC95,False,9,0,4.0
Q9AVB0,False,3,0,4.0
H2A7G5,False,18,0,0.0
O54329,False,10,0,2.0
O68586,False,4,0,1.0
P81695,False,25,0,4.0
Q9D7F2,False,28,0,2.0
Q6MG58,False,11,0,3.0
P05533,False,10,0,2.0
Q6UWN0,False,25,0,1.0
Q5IS42,False,11,0,2.0
Q6UWN5,False,6,0,0.0
L0P402,False,22,0,3.0
Q58T94,False,22,0,1.0
Q60935,False,7,0,4.0
Q55038,False,42,0,3.0
A0A6B9L900,False,47,0,2.0
Q1JS90,False,22,0,3.0
P62177,False,17,0,1.0
P00648,False,28,0,3.0
A7SRR3,False,39,0,1.0
A7ST80,False,5,0,2.0
Q9BXW4,False,29,0,0.0
P0DM19,False,28,0,2.0
Q9TUX7,False,48,0,0.0
Q6BV42,False,3,0,1.0
Q9PJV0,False,30,0,0.0
Q27709,False,24,0,0.0
D4AIS3,False,25,0,2.0
O43612,False,49,0,3.0
P58920,False,40,0,4.0
Q9U645,False,4,0,4.0
P69751,False,22,0,4.0
G1AS79,False,4,0,2.0
P0CJ21,False,22,0,2.0
Q9BPB9,False,45,0,2.0
Q9BP59,False,33,0,2.0
P51446,False,3,0,0.0
Q5UAF1,False,25,0,0.0
B5SY89,False,25,0,0.0
Q5UJH0,False,25,0,0.0
Q5UJI7,False,25,0,0.0
Q5UJG7,False,25,0,0.0
P10279,False,25,0,0.0
Q5UJH8,False,25,0,0.0
Q95M08,False,25,0,0.0
P40247,False,3,0,0.0
P79141,False,25,0,0.0
O46501,False,25,0,0.0
P52113,False,25,0,0.0
P67989,False,3,0,0.0
P67987,False,25,0,0.0
P67986,False,25,0,0.0
P27177,False,23,0,0.0
P67988,False,3,0,0.0
P40251,False,3,0,0.0
Q60506,False,27,0,0.0
Q60468,False,27,0,0.0
O18754,False,27,0,0.0
P40252,False,3,0,0.0
P04156,False,3,0,0.0
P61766,False,3,0,0.0
P67993,False,3,0,0.0
P67992,False,3,0,0.0
P67994,False,3,0,0.0
P67997,False,3,0,0.0
P67995,False,3,0,0.0
P04273,False,27,0,0.0
Q68G95,False,25,0,0.0
P04925,False,27,0,0.0
P52114,False,25,0,0.0
P40244,False,25,0,0.0
P47852,False,25,0,0.0
Q7JIH3,False,25,0,0.0
Q7JIY2,False,25,0,0.0
Q7JK02,False,25,0,0.0
P61768,False,3,0,0.0
P67996,False,3,0,0.0
P49927,False,25,0,0.0
P40256,False,3,0,0.0
Q95211,False,23,0,0.0
P13852,False,27,0,0.0
Q5XVM4,False,25,0,0.0
P40258,False,3,0,0.0
P40249,False,3,0,0.0
P23907,False,25,0,0.0
Q9U660,False,22,0,4.0
Q9BP93,False,46,0,4.0
Q5K0C0,False,22,0,4.0
Q9QZT3,False,3,0,2.0
P18764,False,10,0,3.0
P84567,False,22,0,3.0
P24665,False,2,0,1.0
Q8I1F6,False,38,0,4.0
Q0ZJ37,False,37,0,0.0
Q8I6R2,False,6,0,2.0
F5C3U4,False,27,0,2.0
P0C828,False,4,0,2.0
P56639,False,40,0,2.0
G5EB30,False,10,0,4.0
Q2I2P2,False,38,0,1.0
P55806,False,17,0,4.0
C0HJV8,False,3,0,1.0
Q9VVF7,False,48,0,0.0
P52961,False,3,0,4.0
Q41142,False,37,0,4.0
P81277,False,49,0,1.0
Q2VEI0,False,37,0,1.0
P35230,False,41,0,1.0
A6MWS8,False,48,0,3.0
Q27174,False,3,0,4.0
Q27181,False,25,0,4.0
C0HKW2,False,48,0,0.0
Q868G6,False,14,0,1.0
E2AIS8,False,14,0,1.0
Q9VGE8,False,48,0,0.0
Q295T3,False,48,0,0.0
P0DN44,False,37,0,1.0
D6WT67,False,48,0,1.0
P26779,False,23,0,1.0
P53334,False,26,0,1.0
C0H690,False,15,0,2.0
B2RHG3,False,18,0,4.0
P34165,False,11,0,1.0
P9WK09,False,34,0,2.0
P09242,False,10,0,1.0
Q7Q7R8,False,22,0,0.0
Q5B0Q1,False,40,0,1.0
Q5A8A2,False,10,0,1.0
C0HJZ8,False,22,0,3.0
Q5K0D3,False,10,0,4.0
A0A2I4QAG8,False,28,0,4.0
Q9XZK8,False,4,0,4.0
Q9BPB0,False,4,0,2.0
G1AS78,False,22,0,2.0
Q9BPB1,False,22,0,2.0
Q3YEF0,False,33,0,2.0
Q9BP99,False,4,0,4.0
Q933I7,False,30,0,0.0
P0DJC6,False,22,0,4.0
P69758,False,4,0,4.0
P31956,False,3,0,3.0
P02818,False,25,0,0.0
P86547,False,25,0,0.0
P68248,False,33,0,0.0
C0HL17,False,9,0,0.0
P00618,False,25,0,2.0
P08873,False,25,0,2.0
Q8UUI0,False,6,0,2.0
Q99134,False,44,0,3.0
P0DMI6,False,10,0,1.0
Q6T178,False,10,0,1.0
I7GQA7,False,16,0,1.0
Q1JS88,False,22,0,3.0
P23026,False,25,0,2.0
Q9I844,False,6,0,2.0
Q9PUH5,False,25,0,2.0
Q9I843,False,6,0,2.0
P9WEW5,False,2,0,0.0
P18998,False,28,0,2.0
Q8I423,False,11,0,0.0
B0Y665,False,3,0,2.0
Q90ZX8,False,20,0,4.0
Q54LH6,False,10,0,0.0
P13085,False,33,0,1.0
Q9BBS2,False,37,0,0.0
O57979,False,42,0,3.0
P35433,False,42,0,3.0
P40257,False,3,0,0.0
P9WHQ7,False,42,0,3.0
Q1JS92,False,22,0,3.0
Q8VXX5,False,3,0,4.0
Q9FHN6,False,7,0,4.0
Q9SU40,False,7,0,4.0
Q9SE35,False,38,0,0.0
O31422,False,10,0,2.0
C0HKV8,False,47,0,4.0
Q6IGX9,False,19,0,4.0
Q0VZ41,False,22,0,3.0
Q90VW7,False,20,0,4.0
A8B5P7,False,22,0,3.0
P65831,False,42,0,3.0
Q9GL67,False,10,0,3.0
P35231,False,10,0,1.0
P33186,False,14,0,3.0
Q01589,False,11,0,1.0
Q8QFQ4,False,10,0,3.0
P62180,False,17,0,1.0
Q9P4W3,False,12,0,0.0
P35335,False,23,0,0.0
O42824,False,3,0,0.0
O13351,False,10,0,0.0
Q05777,False,28,0,0.0
A0A0C4G489,False,3,0,4.0
P0DME6,False,19,0,4.0
F1T157,False,22,0,3.0
I0DEB6,False,19,0,4.0
P85071,False,22,0,3.0
P0DME7,False,19,0,4.0
Q9NPD7,False,10,0,3.0
O77668,False,49,0,3.0
Q14982,False,11,0,1.0
Q9XZK5,False,22,0,4.0
Q9BHA0,False,4,0,2.0
Q9BP65,False,33,0,2.0
Q5K0C2,False,22,0,4.0
D2Y495,False,22,0,4.0
Q9BPA4,False,14,0,4.0
P69759,False,4,0,4.0
Q3C2C1,False,25,0,2.0
P00598,False,7,0,2.0
P80966,False,7,0,2.0
Q95P48,False,9,0,0.0
P84349,False,25,0,0.0
Q9PUH8,False,25,0,2.0
Q9PUH6,False,25,0,2.0
O88634,False,3,0,4.0
O46390,False,25,0,1.0
P23694,False,18,0,2.0
Q6GAE3,False,42,0,3.0
Q9GLC7,False,33,0,1.0
P63298,False,48,0,1.0
P07602,False,23,0,1.0
P0A311,False,18,0,1.0
P31394,False,22,0,1.0
P51740,False,11,0,1.0
A1E9Q7,False,37,0,0.0
Q12355,False,11,0,1.0
Q6GI14,False,42,0,3.0
O81277,False,8,0,1.0
Q2NI68,False,34,0,1.0
O35524,False,34,0,2.0
Q68S26,False,26,0,4.0
Q3V554,False,26,0,4.0
B1B6T1,False,18,0,0.0
B2LMI9,False,37,0,1.0
Q1KXW3,False,37,0,1.0
Q8T0Z3,False,3,0,2.0
P62178,False,17,0,1.0
A4GYQ5,False,37,0,1.0
A0B5B1,False,34,0,1.0
Q3MHN0,False,34,0,2.0
P82003,False,48,0,2.0
Q8TJB5,False,34,0,1.0
Q9FEB4,False,28,0,1.0
D3E0A3,False,34,0,1.0
C6A2V9,False,34,0,1.0
A6MMK3,False,37,0,1.0
Q70Y07,False,37,0,1.0
A5LHX3,False,34,0,3.0
P25043,False,34,0,4.0
Q09MJ8,False,26,0,4.0
Q5JDJ9,False,34,0,1.0
O78426,False,34,0,1.0
A4QL00,False,26,0,4.0
A0A331,False,37,0,1.0
Q03029,False,11,0,0.0
P25380,False,11,0,1.0
Q64230,False,30,0,0.0
U5L409,False,42,0,2.0
A0A023IWE1,False,42,0,2.0
P43683,False,23,0,4.0
Q8J136,False,23,0,2.0
Q6QWR1,False,18,0,2.0
Q6UG02,False,23,0,2.0
P59097,False,23,0,2.0
Q5G234,False,23,0,2.0
P79076,False,6,0,2.0
Q8J2V8,False,17,0,2.0
P06308,False,48,0,4.0
Q04620,False,11,0,1.0
P13829,False,29,0,1.0
P13401,False,3,0,1.0
P19455,False,29,0,1.0
Q9I842,False,6,0,2.0
Q8UUI2,False,6,0,2.0
Q9I837,False,6,0,2.0
Q8UUH8,False,6,0,2.0
Q8UUI1,False,6,0,2.0
Q8UUH7,False,6,0,2.0
P47749,False,10,0,4.0
P55085,False,37,0,4.0
D6C4L6,False,22,0,4.0
P0CB11,False,22,0,4.0
P69750,False,22,0,4.0
Q8QFW4,False,25,0,2.0
P21809,False,25,0,1.0
Q0CMU3,False,23,0,0.0
Q0VZ40,False,22,0,3.0
B5VL25,False,25,0,2.0
Q06141,False,41,0,1.0
Q6ENY5,False,37,0,0.0
A0ZZ18,False,37,0,0.0
B8H8L6,False,34,0,3.0
A9A788,False,34,0,1.0
O23710,False,34,0,4.0
B1L6S7,False,34,0,1.0
D1BS26,False,34,0,3.0
P16094,False,17,0,3.0
Q32PB3,False,11,0,2.0
Q8TDM5,False,11,0,2.0
Q80ZQ0,False,11,0,2.0
Q43998,False,26,0,1.0
Q8VZU3,False,26,0,4.0
Q9M099,False,42,0,4.0
P12254,False,17,0,1.0
Q9NDE8,False,49,0,0.0
P82102,False,24,0,4.0
P0DM18,False,28,0,2.0
Q96CW9,False,10,0,3.0
Q02297,False,17,0,4.0
Q5U523,False,3,0,3.0
P33555,False,34,0,2.0
Q4P580,False,25,0,1.0
P23700,False,30,0,0.0
O77742,False,20,0,0.0
O06653,False,27,0,1.0
Q53047,False,27,0,1.0
O55232,False,49,0,3.0
Q9U648,False,22,0,4.0
A0A3G3C7V6,False,33,0,2.0
Q9BP68,False,33,0,2.0
Q9BP62,False,33,0,2.0
Q9BP61,False,33,0,2.0
Q9XZL0,False,22,0,4.0
Q9BPA5,False,22,0,4.0
Q9XYZ0,False,4,0,4.0
Q3YEG7,False,33,0,4.0
Q9BP88,False,22,0,4.0
Q8I6T1,False,17,0,3.0
Q3EBM6,False,17,0,1.0
Q9XSD9,False,25,0,1.0
Q03674,False,11,0,2.0
P22891,False,3,0,1.0
P99164,False,42,0,3.0
A4QJZ9,False,26,0,4.0
Q90ZY0,False,20,0,4.0
Q54LC1,False,28,0,4.0
P0C958,False,28,0,2.0
P39105,False,11,0,2.0
Q09X34,False,37,0,0.0
Q4KM35,False,34,0,4.0
Q1KXX9,False,26,0,4.0
P28061,False,34,0,1.0
Q3T0T1,False,34,0,4.0
Q65DC2,False,18,0,0.0
A6MM16,False,26,0,4.0
Q01366,False,26,0,4.0
A9LYI1,False,37,0,1.0
O09061,False,17,0,3.0
Q6ZVN8,False,7,0,0.0
Q6PCX7,False,23,0,0.0
P62181,False,17,0,1.0
A0SIX6,False,44,0,0.0
C0HKV9,False,49,0,4.0
A0SIF1,False,49,0,0.0
E2AJ76,False,49,0,4.0
Q9VIQ0,False,49,0,0.0
P0DQR6,False,30,0,1.0
D4AIF1,False,10,0,1.0
Q17004,False,41,0,2.0
Q9TY95,False,2,0,4.0
Q6PHU5,False,38,0,1.0
A0RZB4,False,28,0,4.0
Q7A6A6,False,21,0,3.0
Q5XIF4,False,10,0,0.0
P0DN50,False,38,0,3.0
B3LPW3,False,25,0,2.0
Q54SJ8,False,17,0,4.0
Q9XT35,False,10,0,3.0
P06222,False,40,0,1.0
Q6NUJ1,False,4,0,1.0
Q14242,False,3,0,3.0
P0A3Z8,False,28,0,0.0
Q00948,False,6,0,0.0
Q9BT56,False,1,0,1.0
P40092,False,11,0,3.0
P0DJK0,False,24,0,0.0
Q9XZK3,False,43,0,4.0
P69748,False,22,0,4.0
Q9BP89,False,22,0,4.0
D6C4L4,False,22,0,4.0
Q90WA7,False,25,0,2.0
Q9I845,False,37,0,2.0
F1T152,False,22,0,3.0
Q8JFB2,False,37,0,2.0
P08878,False,17,0,2.0
Q9A1S2,False,17,0,1.0
P07268,False,18,0,2.0
Q54GU3,False,11,0,1.0
Q86A85,False,42,0,3.0
Q06GR4,False,37,0,1.0
A4GYN9,False,26,0,4.0
P00649,False,18,0,3.0
P48068,False,18,0,3.0
Q8JG54,False,11,0,0.0
Q9N0A6,False,23,0,0.0
Q8N7M5,False,17,0,0.0
P33185,False,25,0,3.0
P10960,False,23,0,1.0
Q5J6J2,False,10,0,1.0
A0C767,False,3,0,2.0
A6XN32,False,28,0,4.0
Q5HH35,False,21,0,3.0
Q5HZW7,False,3,0,3.0
P10347,False,37,0,0.0
P10297,False,28,0,1.0
P17900,False,25,0,4.0
P18313,False,22,0,4.0
Q2V2G5,False,49,0,1.0
Q27182,False,3,0,2.0
P69192,False,2,0,4.0
P86719,False,15,0,2.0
Q8BJR6,False,41,0,0.0
Q5UJG3,False,25,0,0.0
Q4VZQ0,False,37,0,0.0
B2Y1W5,False,37,0,0.0
A1R6Q7,False,34,0,3.0
A2YFB4,False,28,0,2.0
Q9FS10,False,17,0,1.0
Q49L18,False,26,0,4.0
Q2TBP0,False,34,0,4.0
C7P6N4,False,34,0,1.0
Q7YJY8,False,26,0,4.0
A4QL86,False,26,0,4.0
Q09MI2,False,37,0,1.0
P09989,False,25,0,3.0
P28522,False,14,0,2.0
P24478,False,25,0,3.0
Q06922,False,23,0,3.0
Q03178,False,30,0,2.0
Q06203,False,42,0,3.0
P12027,False,10,0,2.0
P69565,False,26,0,4.0
Q49L02,False,37,0,1.0
Q06FY1,False,26,0,4.0
B0Z5C3,False,37,0,1.0
A4QKH2,False,26,0,4.0
Q68S10,False,37,0,1.0
Q06FW0,False,37,0,1.0
P83756,False,26,0,4.0
Q0G9M3,False,37,0,1.0
A4QLJ0,False,37,0,1.0
Q6NW40,False,11,0,0.0
Q7TQ32,False,7,0,0.0
P02879,False,18,0,1.0
Q2L8Z0,False,37,0,0.0
Q99436,False,34,0,4.0
Q0G9W6,False,37,0,1.0
A4QKR1,False,26,0,4.0
Q8GCB2,False,18,0,0.0
P57096,False,11,0,2.0
A4QLR3,False,26,0,4.0
P40306,False,34,0,4.0
Q332Y2,False,37,0,1.0
Q06GT0,False,26,0,4.0
O98736,False,26,0,4.0
P62182,False,17,0,1.0
Q7YWA8,False,4,0,0.0
Q2FUW9,False,25,0,4.0
Q7YWA6,False,4,0,0.0
Q501W4,False,10,0,4.0
B3VZU3,False,48,0,3.0
S0F204,False,12,0,4.0
G3MU46,False,49,0,4.0
U5L3X0,False,42,0,2.0
P0A5P9,False,23,0,2.0
Q6Q252,False,21,0,1.0
P0DMB4,False,10,0,1.0
P0DMB5,False,10,0,1.0
Q865R1,False,17,0,2.0
Q5W9R9,False,24,0,2.0
P84276,False,22,0,3.0
Q1JS94,False,22,0,3.0
Q68KK0,False,27,0,1.0
P0CH47,False,3,0,1.0
P49369,False,10,0,1.0
F8J2D0,False,25,0,2.0
P00593,False,18,0,2.0
P06596,False,23,0,2.0
P43434,False,23,0,2.0
P04054,False,23,0,2.0
Q9Z0Y2,False,23,0,2.0
P00592,False,23,0,2.0
Q7M334,False,28,0,2.0
P04055,False,18,0,2.0
P0DPT7,False,23,0,2.0
F8J2D2,False,25,0,2.0
F5CPF0,False,7,0,2.0
P0DPT9,False,25,0,2.0
Q29432,False,20,0,1.0
Q28755,False,20,0,1.0
Q9PRG0,False,25,0,2.0
Q75S48,False,25,0,2.0
Q7T2Q5,False,25,0,2.0
Q7T2Q4,False,25,0,2.0
Q91133,False,7,0,2.0
Q99317,False,11,0,3.0
P50498,False,11,0,3.0
P68827,False,2,0,4.0
P09598,False,29,0,3.0
P54660,False,3,0,4.0
P05187,False,28,0,1.0
P51780,False,11,0,0.0
Q3C1G0,False,37,0,0.0
P48188,False,37,0,0.0
B6DCS6,False,6,0,3.0
Q5W9T8,False,3,0,3.0
B0XZV8,False,28,0,2.0
Q920S2,False,11,0,0.0
P04070,False,22,0,1.0
O93222,False,22,0,3.0
Q8TW10,False,34,0,1.0
D5EAS6,False,34,0,1.0
Q0IUL4,False,24,0,1.0
Q9DD33,False,34,0,2.0
Q0W2D6,False,34,0,1.0
A7I841,False,34,0,1.0
Q8PZ04,False,34,0,1.0
C5FGX1,False,10,0,1.0
P08582,False,20,0,2.0
Q5AD05,False,3,0,3.0
Q93X17,False,3,0,2.0
B3VZU4,False,48,0,3.0
P16043,False,45,0,0.0
A2BDG5,False,28,0,4.0
P86718,False,15,0,2.0
P52823,False,6,0,0.0
P04917,False,10,0,2.0
Q6GI34,False,21,0,3.0
Q6GAG4,False,21,0,3.0
P85882,False,22,0,3.0
Q86MA7,False,48,0,1.0
P12272,False,33,0,1.0
Q9I194,False,14,0,3.0
Q6UW15,False,41,0,1.0
Q6EH50,False,28,0,1.0
P53140,False,28,0,0.0
P17896,False,14,0,1.0
A2BDG0,False,25,0,4.0
P86717,False,15,0,2.0
P0C1U8,False,21,0,3.0
P0DSK0,False,18,0,3.0
P0DM66,False,39,0,3.0
Q5K2P8,False,41,0,3.0
Q33C56,False,37,0,0.0
Q0G9X9,False,37,0,0.0
Q85FN7,False,37,0,0.0
Q8BWU1,False,10,0,4.0
Q5BIV7,False,10,0,4.0
Q5J6J1,False,10,0,1.0
P10946,False,17,0,1.0
Q2FZL2,False,21,0,3.0
D1MEJ0,False,23,0,3.0
A0A1E1WVR9,False,19,0,4.0
P0DME4,False,44,0,4.0
P34069,False,11,0,0.0
Q16820,False,26,0,0.0
P50496,False,11,0,3.0
P12760,False,48,0,0.0
F1AWB0,False,23,0,4.0
G8YYA5,False,44,0,4.0
Q8MTX2,False,35,0,4.0
P0DMF2,False,19,0,4.0
P0CI90,False,44,0,4.0
P0DMF7,False,3,0,4.0
Q5K0B9,False,22,0,4.0
Q9XZL1,False,2,0,4.0
P0DJC7,False,33,0,4.0
P25116,False,3,0,4.0
P40975,False,17,0,1.0
P53813,False,18,0,4.0
P18889,False,17,0,2.0
Q6L3B3,False,37,0,0.0
Q07212,False,20,0,2.0
P83455,False,47,0,3.0
P0DN65,False,42,0,1.0
Q9UV63,False,17,0,1.0
B6DCL3,False,7,0,3.0
Q75WG7,False,5,0,0.0
A5H1G9,False,17,0,2.0
P0DKN0,False,10,0,4.0
Q86BW2,False,18,0,1.0
B6DCN9,False,6,0,3.0
C6Y4B5,False,10,0,4.0
I6S3A5,False,6,0,1.0
Q54LM2,False,3,0,2.0
P41598,False,37,0,0.0
P11848,False,26,0,4.0
O35522,False,34,0,2.0
B0Z4M1,False,37,0,1.0
Q9PT26,False,34,0,2.0
A6MMB8,False,37,0,1.0
Q9LMY9,False,28,0,1.0
A0ZZ15,False,26,0,4.0
B0Z4K6,False,26,0,4.0
A4QJR4,False,26,0,4.0
A8W3C0,False,37,0,1.0
P11761,False,14,0,2.0
C0H694,False,38,0,2.0
D4AP52,False,10,0,1.0
O97490,False,10,0,2.0
Q5AD07,False,11,0,3.0
P10410,False,6,0,0.0
P13609,False,10,0,2.0
A0A144LVM3,False,25,0,4.0
Q8NX98,False,21,0,3.0
Q27180,False,17,0,1.0
A8Y7P5,False,23,0,4.0
Q5R537,False,18,0,1.0
P0DN45,False,5,0,1.0
Q54LC0,False,28,0,4.0
Q06RE8,False,37,0,0.0
P11384,False,48,0,1.0
G5CKU5,False,48,0,2.0
P09683,False,33,0,1.0
Q04951,False,10,0,1.0
Q5BIV9,False,10,0,4.0
P01135,False,23,0,3.0
B6DCU6,False,7,0,3.0
P0DL75,False,26,0,3.0
I6S394,False,32,0,4.0
B6DCR4,False,6,0,3.0
A0A023W163,False,33,0,3.0
B6DCK8,False,7,0,3.0
P60590,False,48,0,3.0
P48143,False,48,0,4.0
P20946,False,7,0,1.0
A0A1I9KNP0,False,21,0,0.0
P0CJ11,False,43,0,3.0
P0C1V6,False,23,0,4.0
D2Y2Q1,False,6,0,4.0
